rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
1847,phase2,GLOBAL,joken_class_code+prev1_bataiju_bin,combo,B,★,2.511,51,8,79.1,77.5,140.5,130.0,325243
1848,phase2,GLOBAL,prev1_keibajo+shirushi_code_6,combo,B,★,2.509,74,2,79.4,79.3,235.9,127.8,176653
1849,phase2,GLOBAL,kijun_ninkijun_tansho+tenko_code,combo,B,★,2.506,72,10,81.4,79.1,158.1,110.0,360874
1850,phase2,SURFACE_2_芝,kishu_minarai_code+kyi_kyusha_rank,combo,B,★,2.506,35,7,75.3,71.1,123.0,120.9,20369
1851,phase2,SURFACE_2_ダ,babajotai_heavy+prev2_chakujun,combo,B,★,2.504,53,4,79.7,79.2,218.6,129.2,151215
1852,phase2,GLOBAL,chokyo_yajirushi_code+shirushi_code_1,combo,B,★,2.504,28,3,80.9,82.0,165.9,153.2,223147
1853,phase2,SURFACE_2_芝,kyori+wakuban,combo,B,★,2.503,96,7,77.6,77.0,223.1,107.0,170977
1854,phase2,SURFACE_2_芝,barei+kyakushitsu,combo,B,★,2.502,33,2,79.6,74.6,189.0,114.7,170965
1855,phase2,GLOBAL,prev1_kyakushitsu+tenko_code,combo,B,★,2.502,24,3,78.3,81.1,147.9,105.8,325448
1856,phase2,GLOBAL,class_code+kyakushitsu,combo,B,★,2.5,125,13,77.8,79.3,202.6,120.8,325193
1857,phase2,SURFACE_2_芝,chokyo_yajirushi_code+shirushi_code_4,combo,B,★,2.499,21,1,78.2,84.6,159.1,166.1,93812
1858,phase2,SURFACE_2_芝,class_code+kyusha_hyoka_code,combo,B,★,2.499,61,6,74.9,80.0,153.5,123.2,148472
1859,phase2,GLOBAL,chokyo_yajirushi_code+kijun_ninkijun_fukusho,combo,B,★,2.498,59,4,74.6,78.3,155.0,130.3,360874
1860,phase2,SURFACE_2_ダ,babajotai_heavy+prev1_chakujun,combo,B,★,2.497,54,5,76.1,78.6,159.9,148.0,164860
1861,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+prev1_bataiju_bin,combo,B,★,2.491,35,4,73.8,76.4,145.1,98.5,164807
1862,phase2,GLOBAL,prev1_chakujun+prev1_kyakushitsu,combo,B,★,2.487,76,5,79.8,79.1,240.6,134.6,325448
1863,phase2,GLOBAL,barei+manken_shirushi,combo,B,★,2.483,64,5,73.0,75.5,143.3,105.8,227411
1864,phase2,SURFACE_2_芝,sanchimei+shirushi_code_1,combo,B,★,2.483,107,13,77.3,78.9,183.6,114.8,106727
1865,phase2,SURFACE_2_芝,babajotai_heavy+barei,combo,B,★,2.482,23,3,78.7,75.5,154.5,87.4,170977
1866,phase2,SURFACE_2_ダ,shirushi_code_5+taikei_tomo,combo,B,★,2.479,147,18,76.8,78.3,203.2,167.4,82512
1867,phase2,SURFACE_2_芝,bac_jouken+umaban_clean,combo,B,★,2.478,108,11,81.0,79.3,234.5,104.5,170977
1868,phase2,SURFACE_2_ダ,shirushi_code_6+taikei_dou,combo,B,★,2.477,100,9,75.5,78.8,207.7,109.9,86451
1869,phase2,SURFACE_2_ダ,hizume_code+shirushi_code_4,combo,B,★,2.471,108,12,76.3,79.3,199.2,114.1,87997
1870,phase2,GLOBAL,manken_shisu+shirushi_code_3,combo,B,★,2.469,410,53,78.6,79.4,184.6,166.7,191668
1871,phase2,SURFACE_2_芝,prev1_corner4+shirushi_code_1,combo,B,★,2.467,127,10,74.9,77.1,232.6,95.8,93077
1872,phase2,GLOBAL,kijun_ninkijun_fukusho+kishu_rank,combo,B,★,2.463,88,8,77.5,76.4,188.2,139.0,360573
1873,phase2,SURFACE_2_芝,sanchimei+shirushi_code_5,combo,B,★,2.463,93,11,76.0,78.9,162.8,105.1,92944
1874,phase2,SURFACE_2_ダ,kyori_tekisei+prev1_corner4,combo,B,★,2.462,88,7,72.5,75.8,142.3,111.6,161490
1875,phase2,GLOBAL,shirushi_code_2+taikei_dou,combo,B,★,2.462,114,15,79.7,80.4,208.0,124.9,171210
1876,phase2,SURFACE_2_芝,rotation+shirushi_code_2,combo,B,★,2.46,139,19,78.9,79.6,220.0,123.2,80536
1877,phase2,GLOBAL,kishu_rank+prev3_chakujun,combo,B,★,2.459,88,7,77.5,77.3,183.5,108.6,269286
1878,phase2,SURFACE_2_芝,prev1_kyakushitsu+prev3_chakujun,combo,B,★,2.459,75,9,78.8,78.3,183.4,131.6,120239
1879,phase2,GLOBAL,kijun_ninkijun_fukusho+tenko_code,combo,B,★,2.456,72,9,81.3,79.0,158.2,109.7,360874
1880,phase2,GLOBAL,manken_shirushi+moshoku_code,combo,B,★,2.455,56,3,75.7,79.0,184.7,121.1,227411
1881,phase2,GLOBAL,kijun_ninkijun_tansho+kishu_rank,combo,B,★,2.454,88,8,77.5,76.4,188.1,139.0,360573
1882,phase2,GLOBAL,gekiso_type+shirushi_code_4,combo,B,★,2.453,19,0,65.2,74.7,92.0,82.4,46778
1883,phase2,SURFACE_2_ダ,hizume_code+shirushi_code_5,combo,B,★,2.453,108,12,75.0,79.0,168.2,127.7,86987
1884,phase2,GLOBAL,kyori_tekisei+shirushi_code_3,combo,B,★,2.447,36,5,84.0,79.9,173.6,102.1,192527
1885,phase2,SURFACE_2_ダ,prev1_chakujun+shirushi_code_5,combo,B,★,2.447,96,12,78.7,78.8,212.0,110.6,87600
1886,phase2,GLOBAL,chokyo_yajirushi_code+kijun_ninkijun_tansho,combo,B,★,2.446,58,4,75.5,78.6,155.4,131.5,360874
1887,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+shirushi_code_1,combo,B,★,2.446,27,3,81.3,81.7,145.6,149.2,108475
1888,phase2,SURFACE_2_ダ,kyori+prev1_corner4_bin,combo,B,★,2.446,53,9,78.8,78.3,145.1,102.3,164860
1889,phase2,SURFACE_2_芝,kyusha_hyoka_code+wakuban,combo,B,★,2.446,32,2,74.9,76.6,142.3,90.4,170977
1890,phase2,GLOBAL,kishu_shisu+prev1_bataiju_bin,combo,B,★,2.444,296,23,77.2,80.4,225.9,158.4,325243
1891,phase2,GLOBAL,class_code+joken_class_code,combo,B,★,2.44,80,13,76.4,78.2,179.8,138.4,325200
1892,phase2,SURFACE_2_芝,class_code+joken_class_code,combo,B,★,2.44,44,5,70.0,75.1,112.1,131.3,148472
1893,phase2,SURFACE_2_芝,chokyo_yajirushi_code+kyusha_hyoka_code,combo,B,★,2.439,13,0,69.0,76.0,87.7,92.1,170977
1894,phase2,GLOBAL,kishu_rank+prev1_bataiju_bin,combo,B,★,2.438,53,4,70.7,73.9,118.8,127.2,324952
1895,phase2,SURFACE_2_ダ,sanchimei+shirushi_code_2,combo,B,★,2.437,90,8,72.2,78.3,140.0,105.8,93283
1896,phase2,SURFACE_2_ダ,kyakushitsu+prev1_bataiju_bin,combo,B,★,2.436,40,9,80.5,75.7,128.2,97.3,164806
1897,phase2,GLOBAL,bataiju_change_bin+chokyo_yajirushi_code,combo,B,★,2.435,24,2,76.7,80.5,155.5,125.1,325243
1898,phase2,SURFACE_2_ダ,barei+joken_class_code,combo,B,★,2.434,32,0,66.1,73.0,90.8,92.8,177971
1899,phase2,GLOBAL,chokyo_yajirushi_code+class_code,combo,B,★,2.434,102,8,73.7,78.9,140.1,120.9,325200
1900,phase2,GLOBAL,class_code+shirushi_code_6,combo,B,★,2.434,179,15,75.3,78.4,209.7,103.9,176586
1901,phase2,SURFACE_2_ダ,kishu_shisu+kyusha_hyoka_code,combo,B,★,2.434,102,7,76.8,80.7,177.1,156.4,177971
1902,phase2,SURFACE_2_芝,joken_class_code+umaban_clean,combo,B,★,2.433,90,8,80.7,79.2,230.7,98.2,170977
1903,phase2,SURFACE_2_ダ,kishu_rank+kishu_shisu,combo,B,★,2.431,162,12,77.0,80.0,281.4,195.1,177852
1904,phase2,SURFACE_2_ダ,prev2_chakujun+yy_int,combo,B,★,2.431,164,21,77.6,79.1,154.1,113.3,151215
1905,phase2,SURFACE_2_芝,kyori_tekisei+tenko_code,combo,B,★,2.43,27,2,76.3,78.1,120.6,107.5,168917
1906,phase2,GLOBAL,bac_jouken+kyi_kyusha_rank,combo,B,★,2.429,45,2,83.9,78.7,215.9,117.1,360478
1907,phase2,SURFACE_2_芝,bac_tosu+kishu_shisu,combo,B,★,2.429,399,44,77.4,79.6,211.0,176.1,170977
1908,phase2,SURFACE_2_ダ,bac_tosu+prev3_chakujun,combo,B,★,2.429,142,20,77.0,81.4,194.1,146.0,137407
1909,phase2,SURFACE_2_芝,prev2_chakujun+shirushi_code_3,combo,B,★,2.429,100,7,77.5,79.3,197.4,114.9,71444
1910,phase2,GLOBAL,babajotai_heavy+moshoku_code,combo,B,★,2.427,24,1,73.9,79.9,166.0,97.7,360874
1911,phase2,SURFACE_2_芝,barei+hobokusaki_rank,combo,B,★,2.426,39,2,73.6,73.5,108.3,93.3,162101
1912,phase2,SURFACE_2_芝,class_code+shirushi_code_1,combo,B,★,2.425,116,11,75.4,77.9,163.6,109.1,93019
1913,phase2,GLOBAL,bataiju_change_bin+shirushi_code_5,combo,B,★,2.423,32,3,78.1,81.2,143.0,123.6,175142
1914,phase2,SURFACE_2_芝,prev3_chakujun+tenko_code,combo,B,★,2.422,68,9,78.4,79.4,146.3,108.0,120239
1915,phase2,SURFACE_2_芝,bataiju_change_bin+joken_class_code,combo,B,★,2.419,29,5,77.6,78.6,114.6,100.0,148513
1916,phase2,SURFACE_2_芝,class_code+prev1_corner4_bin,combo,B,★,2.417,79,7,73.4,78.3,130.9,184.0,148432
1917,phase2,SURFACE_2_芝,kishu_minarai_code+shirushi_code_3,combo,B,★,2.417,30,4,80.0,76.7,139.3,114.5,8348
1918,phase2,GLOBAL,kishu_rank+prev2_chakujun,combo,B,★,2.417,88,8,79.1,77.2,186.8,102.8,295861
1919,phase2,SURFACE_2_芝,chokyo_yajirushi_code+joho_shisu,combo,B,★,2.416,154,17,81.2,82.1,221.9,141.8,170977
1920,phase2,GLOBAL,sanchimei+shirushi_code_1,combo,B,★,2.415,135,14,75.1,79.2,151.0,149.9,223147
1921,phase2,SURFACE_2_ダ,hobokusaki_rank+moshoku_code,combo,B,★,2.414,35,4,74.6,78.0,146.4,119.4,168899
1922,phase2,SURFACE_2_芝,gekiso_type+yy_int,combo,B,★,2.412,60,12,79.7,77.4,151.8,106.5,67556
1923,phase2,SURFACE_2_ダ,prev1_corner4_bin+prev3_chakujun,combo,B,★,2.412,72,10,78.7,80.3,168.6,179.6,137407
1924,phase2,SURFACE_2_ダ,prev1_keibajo+shirushi_code_1,combo,B,★,2.412,78,3,73.3,80.3,184.7,178.1,101534
1925,phase2,SURFACE_2_芝,gekiso_type+joken_class_code,combo,B,★,2.411,30,5,83.6,77.8,175.9,115.5,67556
1926,phase2,GLOBAL,prev1_bataiju_bin+yy_int,combo,B,★,2.411,100,11,76.4,75.7,157.7,101.7,325243
1927,phase2,GLOBAL,prev1_kyakushitsu+taikei_dou,combo,B,★,2.411,92,8,74.2,76.3,166.3,139.0,318535
1928,phase2,SURFACE_2_ダ,kishu_shisu+prev1_bataiju_bin,combo,B,★,2.41,257,21,76.2,79.4,190.5,135.5,164807
1929,phase2,SURFACE_2_ダ,sanchimei+shirushi_code_5,combo,B,★,2.407,93,8,73.2,78.0,174.3,109.7,93871
1930,phase2,SURFACE_2_芝,barei+prev1_corner4_bin,combo,B,★,2.406,32,5,76.8,74.0,122.8,92.8,148662
1931,phase2,GLOBAL,moshoku_code+shirushi_code_5,combo,B,★,2.406,45,3,78.9,79.1,186.7,113.2,193685
1932,phase2,GLOBAL,kijun_ninkijun_fukusho+shirushi_code_4,combo,B,★,2.404,40,2,75.7,83.0,152.2,271.1,195681
1933,phase2,SURFACE_2_ダ,joken_class_code+prev3_chakujun,combo,B,★,2.403,83,13,80.2,80.6,170.4,135.0,137407
1934,phase2,SURFACE_2_芝,rotation+shirushi_code_4,combo,B,★,2.402,164,23,76.8,78.1,180.6,127.7,81532
1935,phase2,SURFACE_2_ダ,kishu_minarai_code+kyi_kyusha_rank,combo,B,★,2.398,34,5,77.0,74.4,126.6,96.7,33009
1936,phase2,SURFACE_2_芝,kishu_shisu+kyusha_hyoka_code,combo,B,★,2.398,104,8,78.7,79.9,177.9,119.2,170977
1937,phase2,GLOBAL,kyori_tekisei+moshoku_code,combo,B,★,2.397,41,4,81.7,80.9,183.1,123.0,355423
1938,phase2,GLOBAL,kyori_tekisei+wakuban,combo,B,★,2.394,48,6,83.1,76.6,172.0,106.1,355423
1939,phase2,SURFACE_2_芝,chokyo_yajirushi_code+yy_int,combo,B,★,2.393,40,1,71.8,76.7,100.1,93.4,170977
1940,phase2,SURFACE_2_芝,prev1_kyakushitsu+yoso_juni,combo,B,★,2.393,74,6,75.7,76.5,150.3,99.3,148662
1941,phase2,SURFACE_2_芝,hobokusaki_rank+kyori_tekisei,combo,B,★,2.391,29,4,82.1,76.3,179.9,97.9,160142
1942,phase2,GLOBAL,joho_shisu+kyusha_hyoka_code,combo,B,★,2.39,163,10,79.7,81.5,291.8,136.0,360874
1943,phase2,SURFACE_2_芝,moshoku_code+prev3_chakujun,combo,B,★,2.39,101,10,73.5,79.6,124.2,168.0,120239
1944,phase2,SURFACE_2_芝,hizume_code+shirushi_code_6,combo,B,★,2.389,103,9,77.1,79.4,193.4,119.6,80648
1945,phase2,SURFACE_2_ダ,hobokusaki_rank+kishu_minarai_code,combo,B,★,2.388,25,1,70.4,73.1,104.3,87.6,31117
1946,phase2,SURFACE_2_ダ,joho_shisu+shirushi_code_4,combo,B,★,2.387,244,27,79.2,78.7,233.3,130.4,94954
1947,phase2,GLOBAL,kyori_tekisei+manken_shirushi,combo,B,★,2.387,48,6,84.3,78.6,190.2,96.8,224734
1948,phase2,SURFACE_2_芝,prev1_keibajo+umaban_clean,combo,B,★,2.385,178,27,78.9,78.7,222.3,109.4,148662
1949,phase2,SURFACE_2_ダ,kyusha_hyoka_code+manken_shirushi,combo,B,★,2.384,32,3,77.4,80.3,133.8,98.0,111609
1950,phase2,SURFACE_2_芝,bac_jouken+gekiso_type,combo,B,★,2.383,36,5,82.2,76.7,181.9,116.9,67556
1951,phase2,SURFACE_2_ダ,bac_tosu+kishu_shisu,combo,B,★,2.381,286,26,76.2,80.5,190.2,145.0,177971
1952,phase2,SURFACE_2_芝,kyakushitsu+prev1_bataiju_bin,combo,B,★,2.381,39,4,78.0,77.4,135.8,128.5,148513
1953,phase2,GLOBAL,prev1_keibajo+shirushi_code_2,combo,B,★,2.381,67,2,77.4,81.2,212.9,229.6,174709
1954,phase2,SURFACE_2_ダ,barei+prev1_corner4_bin,combo,B,★,2.379,31,1,67.6,73.6,100.9,84.7,164860
1955,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+prev1_chakujun,combo,B,★,2.378,64,5,77.5,76.3,159.6,109.5,164860
1956,phase2,SURFACE_2_芝,shirushi_code_5+yoso_juni,combo,B,★,2.378,98,8,77.2,78.0,204.2,121.5,92944
1957,phase2,SURFACE_2_芝,joken_class_code+prev2_chakujun,combo,B,★,2.376,89,13,81.5,79.3,170.5,116.2,133011
1958,phase2,SURFACE_2_ダ,shirushi_code_6+taikei_tomo,combo,B,★,2.376,150,13,75.6,79.1,183.4,149.4,83176
1959,phase2,GLOBAL,prev1_keibajo+shirushi_code_1,combo,B,★,2.375,83,4,74.7,79.6,162.3,177.8,202556
1960,phase2,SURFACE_2_ダ,bac_jouken+prev3_chakujun,combo,B,★,2.372,83,12,80.0,80.6,167.6,132.7,137407
1961,phase2,SURFACE_2_ダ,shirushi_code_5+yoso_juni,combo,B,★,2.372,96,13,76.2,77.0,152.1,103.1,93871
1962,phase2,SURFACE_2_ダ,joken_class_code+prev2_chakujun,combo,B,★,2.37,83,10,77.9,79.7,177.4,103.4,151215
1963,phase2,SURFACE_2_芝,shirushi_code_1+yoso_juni,combo,B,★,2.37,116,12,77.0,77.7,193.8,114.4,106727
1964,phase2,SURFACE_2_ダ,bac_jouken+prev2_chakujun,combo,B,★,2.369,83,10,77.7,79.6,177.9,103.6,151215
1965,phase2,GLOBAL,bac_jouken+kyori,combo,B,★,2.364,124,14,80.4,79.6,209.7,121.9,360874
1966,phase2,GLOBAL,manken_shisu+shirushi_code_5,combo,B,★,2.361,412,49,77.7,79.7,190.8,184.3,190430
1967,phase2,GLOBAL,babajotai_heavy+prev1_bataiju_bin,combo,B,★,2.36,32,3,74.9,77.6,126.9,97.0,325243
1968,phase2,SURFACE_2_ダ,babajotai_heavy+taikei_tomo,combo,B,★,2.36,85,5,73.9,78.2,180.3,125.8,155620
1969,phase2,SURFACE_2_芝,bac_tosu+chokyo_yajirushi_code,combo,B,★,2.36,52,1,71.1,77.6,115.4,112.0,170977
1970,phase2,SURFACE_2_ダ,kyusha_hyoka_code+umaban_clean,combo,B,★,2.356,64,8,77.8,77.4,160.6,103.9,177971
1971,phase2,SURFACE_2_芝,kyori+shirushi_code_5,combo,B,★,2.355,72,5,76.2,78.7,190.1,115.3,92944
1972,phase2,SURFACE_2_ダ,prev1_corner4+wakuban,combo,B,★,2.355,137,14,75.2,77.4,186.5,117.0,164860
1973,phase2,GLOBAL,class_code+wakuban,combo,B,★,2.353,244,28,76.3,78.8,230.3,133.8,325200
1974,phase2,SURFACE_2_芝,joken_class_code+prev1_chakujun,combo,B,★,2.352,89,15,82.0,78.8,170.1,128.0,148662
1975,phase2,SURFACE_2_ダ,prev1_kyakushitsu+taikei_tomo,combo,B,★,2.351,111,8,75.1,77.9,196.5,134.0,155566
1976,phase2,SURFACE_2_芝,prev1_bataiju_bin+shirushi_code_3,combo,B,★,2.348,54,3,74.9,78.0,208.1,117.1,81163
1977,phase2,SURFACE_2_ダ,shirushi_code_3+taikei_dou,combo,B,★,2.348,100,11,77.0,77.8,168.8,111.2,86360
1978,phase2,SURFACE_2_ダ,prev1_chakujun+shirushi_code_2,combo,B,★,2.346,94,14,81.1,81.5,174.9,118.9,87384
1979,phase2,SURFACE_2_ダ,joho_shisu+kishu_rank,combo,B,★,2.345,235,20,77.3,78.4,191.5,129.6,177852
1980,phase2,SURFACE_2_ダ,joho_shisu+tenko_code,combo,B,★,2.345,202,26,78.8,80.2,192.0,121.0,177971
1981,phase2,GLOBAL,manken_shisu+shirushi_code_6,combo,B,★,2.341,408,41,77.9,79.2,220.9,123.9,191952
1982,phase2,SURFACE_2_芝,prev2_chakujun+shirushi_code_1,combo,B,★,2.34,116,13,78.1,78.6,223.3,117.9,83275
1983,phase2,SURFACE_2_芝,class_code+shirushi_code_4,combo,B,★,2.334,100,8,75.9,78.1,185.6,106.9,81476
1984,phase2,GLOBAL,gekiso_type+umaban_clean,combo,B,★,2.334,106,12,77.5,78.3,206.0,127.0,141643
1985,phase2,SURFACE_2_ダ,barei+yy_int,combo,B,★,2.333,71,4,72.3,75.0,143.5,138.0,177971
1986,phase2,SURFACE_2_ダ,class_code+shirushi_code_1,combo,B,★,2.328,105,9,74.6,75.5,205.8,104.6,101523
1987,phase2,SURFACE_2_芝,chokyo_yajirushi_code+shirushi_code_1,combo,B,★,2.326,26,3,76.5,82.2,109.8,105.2,106727
1988,phase2,SURFACE_2_ダ,bataiju_change_bin+shirushi_code_2,combo,B,★,2.325,30,1,76.3,81.5,169.9,105.8,87353
1989,phase2,GLOBAL,chokyo_yajirushi_code+tenko_code,combo,B,★,2.325,20,1,78.5,77.3,162.5,94.7,360874
1990,phase2,GLOBAL,prev2_chakujun+shirushi_code_1,combo,B,★,2.325,122,11,79.3,79.9,210.4,107.5,185889
1991,phase2,GLOBAL,prev1_chakujun+yy_int,combo,B,★,2.324,180,23,79.8,79.3,209.2,160.9,325448
1992,phase2,SURFACE_2_ダ,bac_tosu+kijun_ninkijun_tansho,combo,B,★,2.321,115,13,75.8,78.8,147.8,105.8,177971
1993,phase2,SURFACE_2_芝,joho_shisu+moshoku_code,combo,B,★,2.321,275,26,77.9,81.5,213.3,139.4,170977
1994,phase2,SURFACE_2_芝,rotation+shirushi_code_3,combo,B,★,2.32,161,16,75.5,78.3,171.9,113.1,81255
1995,phase2,SURFACE_2_芝,sanchimei+shirushi_code_3,combo,B,★,2.319,92,7,75.6,78.4,138.4,118.7,93457
1996,phase2,SURFACE_2_ダ,babajotai_heavy+prev1_corner4,combo,B,★,2.318,55,2,72.4,78.3,158.0,101.8,164860
1997,phase2,SURFACE_2_ダ,bac_tosu+kijun_ninkijun_fukusho,combo,B,★,2.317,115,13,75.8,78.8,145.3,105.8,177971
1998,phase2,SURFACE_2_ダ,shirushi_code_4+taikei_tomo,combo,B,★,2.317,149,16,77.6,78.1,209.0,118.3,83383
1999,phase2,SURFACE_2_ダ,kyori_tekisei+shirushi_code_3,combo,B,★,2.315,35,6,84.9,79.7,176.9,131.5,92991
2000,phase2,SURFACE_2_芝,manken_shisu+shirushi_code_6,combo,B,★,2.314,350,46,76.2,79.2,180.6,162.4,92168
2001,phase2,SURFACE_2_芝,prev1_chakujun+tenko_code,combo,B,★,2.314,69,12,79.9,80.2,156.6,151.8,148662
2002,phase2,SURFACE_2_ダ,barei+kishu_shisu,combo,B,★,2.312,197,13,74.8,78.3,219.9,122.4,177971
2003,phase2,SURFACE_2_ダ,barei+manken_shirushi,combo,B,★,2.31,56,4,72.3,74.7,121.9,97.1,111609
2004,phase2,SURFACE_2_芝,prev1_corner4+shirushi_code_2,combo,B,★,2.309,109,12,76.2,77.4,168.9,110.2,80535
2005,phase2,SURFACE_2_ダ,joho_shisu+kyusha_hyoka_code,combo,B,★,2.308,136,11,75.8,80.8,164.6,142.6,177971
2006,phase2,SURFACE_2_ダ,kishu_rank+prev1_corner4,combo,B,★,2.307,91,4,71.2,76.2,138.6,107.7,164747
2007,phase2,SURFACE_2_芝,moshoku_code+umaban_clean,combo,B,★,2.307,106,11,75.5,78.5,143.5,135.3,170977
2008,phase2,SURFACE_2_芝,kishu_rank+kyori,combo,B,★,2.306,63,6,70.2,73.9,115.6,142.2,170795
2009,phase2,SURFACE_2_芝,bac_jouken+prev2_chakujun,combo,B,★,2.305,89,13,81.6,79.4,173.5,112.8,133011
2010,phase2,SURFACE_2_芝,chokyo_yajirushi_code+kyakushitsu,combo,B,★,2.305,20,0,72.0,77.7,92.5,92.8,170965
2011,phase2,SURFACE_2_芝,babajotai_heavy+chokyo_yajirushi_code,combo,B,★,2.304,12,0,70.8,75.2,87.2,89.5,170977
2012,phase2,SURFACE_2_ダ,moshoku_code+tenko_code,combo,B,★,2.304,32,5,78.2,83.4,155.8,175.9,177971
2013,phase2,SURFACE_2_芝,chokyo_yajirushi_code+moshoku_code,combo,B,★,2.303,25,1,70.3,78.4,101.8,114.9,170977
2014,phase2,GLOBAL,chokyo_yajirushi_code+prev1_corner4,combo,B,★,2.302,72,3,72.9,77.6,132.1,99.1,325448
2015,phase2,SURFACE_2_芝,chokyo_yajirushi_code+prev1_corner4_bin,combo,B,★,2.302,16,0,73.9,79.5,97.2,90.7,148662
2016,phase2,SURFACE_2_芝,kyusha_hyoka_code+shirushi_code_2,combo,B,★,2.301,22,3,85.5,84.3,155.8,144.3,92369
2017,phase2,SURFACE_2_ダ,prev1_corner4+yy_int,combo,B,★,2.301,171,17,77.1,78.4,162.2,128.5,164860
2018,phase2,GLOBAL,bac_tosu+gekiso_type,combo,B,★,2.3,69,5,73.5,75.6,133.9,106.7,141643
2019,phase2,SURFACE_2_芝,hobokusaki_rank+yoso_juni,combo,B,★,2.299,89,9,74.0,76.1,121.4,112.3,162101
2020,phase2,SURFACE_2_芝,prev1_chakujun+prev1_kyakushitsu,combo,B,★,2.298,74,7,78.7,78.2,164.6,113.3,148662
2021,phase2,SURFACE_2_芝,prev3_chakujun+shirushi_code_1,combo,B,★,2.296,117,14,78.1,78.5,198.0,121.6,74837
2022,phase2,SURFACE_2_芝,babajotai_heavy+prev1_chakujun,combo,B,★,2.295,54,7,79.9,81.1,170.9,138.5,148662
2023,phase2,SURFACE_2_芝,bac_jouken+kishu_shisu,combo,B,★,2.295,214,12,78.8,80.7,315.5,149.4,170977
2024,phase2,GLOBAL,shirushi_code_4+tenko_code,combo,B,★,2.294,28,2,79.8,79.6,182.8,129.4,195681
2025,phase2,GLOBAL,class_code+moshoku_code,combo,B,★,2.293,175,12,71.0,78.8,174.8,146.0,325200
2026,phase2,GLOBAL,class_code+prev1_kyakushitsu,combo,B,★,2.293,124,15,77.4,78.4,191.5,128.7,325092
2027,phase2,SURFACE_2_芝,joho_shisu+kishu_rank,combo,B,★,2.293,225,21,77.6,79.4,168.2,134.3,170795
2028,phase2,GLOBAL,manken_shirushi+prev1_corner4,combo,B,★,2.292,151,19,76.5,78.3,143.5,123.4,206590
2029,phase2,GLOBAL,prev1_chakujun+shirushi_code_4,combo,B,★,2.291,102,5,78.8,78.5,260.4,107.6,177078
2030,phase2,SURFACE_2_芝,kyori+kyusha_hyoka_code,combo,B,★,2.29,45,0,66.5,77.1,91.5,144.1,170977
2031,phase2,SURFACE_2_芝,babajotai_heavy+kyusha_hyoka_code,combo,B,★,2.288,12,1,83.3,78.9,149.5,86.8,170977
2032,phase2,SURFACE_2_芝,class_code+shirushi_code_3,combo,B,★,2.286,99,11,77.4,78.9,178.9,116.1,81205
2033,phase2,SURFACE_2_芝,kishu_minarai_code+shirushi_code_4,combo,B,★,2.286,30,5,82.6,76.8,160.1,96.3,7934
2034,phase2,SURFACE_2_ダ,hobokusaki_rank+kijun_ninkijun_fukusho,combo,B,★,2.283,80,10,77.5,78.3,143.3,107.9,168899
2035,phase2,SURFACE_2_ダ,kyori_tekisei+prev1_kyakushitsu,combo,B,★,2.283,23,2,81.5,75.6,158.2,84.1,161490
2036,phase2,GLOBAL,rotation+shirushi_code_6,combo,B,★,2.283,200,17,74.8,79.3,153.2,142.4,176671
2037,phase2,SURFACE_2_ダ,hobokusaki_rank+yoso_juni,combo,B,★,2.282,80,6,76.7,76.6,189.6,92.8,168899
2038,phase2,SURFACE_2_芝,kishu_rank+umaban_clean,combo,B,★,2.281,89,3,72.7,75.4,153.4,117.0,170795
2039,phase2,SURFACE_2_芝,shirushi_code_3+taikei_dou,combo,B,★,2.281,93,6,75.1,78.4,184.3,119.5,79318
2040,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+kishu_rank,combo,B,★,2.28,80,8,77.9,77.1,180.1,114.3,177852
2041,phase2,SURFACE_2_ダ,hobokusaki_rank+kijun_ninkijun_tansho,combo,B,★,2.279,80,10,77.5,78.4,143.3,107.8,168899
2042,phase2,GLOBAL,kishu_rank+yoso_juni,combo,B,★,2.278,89,7,75.6,75.1,151.0,91.8,360573
2043,phase2,SURFACE_2_ダ,bataiju_change_bin+shirushi_code_3,combo,B,★,2.277,30,3,81.6,82.1,176.0,123.5,88262
2044,phase2,SURFACE_2_ダ,gekiso_type+shirushi_code_2,combo,B,★,2.271,34,3,71.4,77.9,122.4,95.9,26188
2045,phase2,SURFACE_2_芝,kyakushitsu+yoso_juni,combo,B,★,2.268,90,10,78.8,76.6,169.2,110.8,170965
2046,phase2,SURFACE_2_芝,kishu_shisu+shirushi_code_2,combo,B,★,2.267,196,18,78.2,80.9,231.9,128.1,92369
2047,phase2,SURFACE_2_ダ,kyusha_hyoka_code+shirushi_code_6,combo,B,★,2.266,22,2,72.2,74.6,121.4,87.5,94677
2048,phase2,SURFACE_2_ダ,bac_jouken+joho_shisu,combo,B,★,2.264,292,40,79.1,79.3,167.0,118.7,177971
2049,phase2,GLOBAL,barei+hobokusaki_rank,combo,B,★,2.264,41,1,70.8,72.8,157.5,89.0,342345
2050,phase2,GLOBAL,class_code+shirushi_code_3,combo,B,★,2.264,178,18,76.6,79.1,183.6,115.7,176383
